2017-10-26 14:42:50.5709 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.5866 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.5866 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.6022 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.6022 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.8708 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.8708 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.8889 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.8889 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9084 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9174 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9174 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9174 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9393 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9393 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9549 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9549 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:50.9706 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2206 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2206 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2362 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2362 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2519 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2519 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2675 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2831 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2831 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2987 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.2987 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.3143 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.3143 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.5740 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.5740 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.5897 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.5897 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6053 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6053 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6209 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6209 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6365 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6522 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6522 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6678 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.6678 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9179 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9335 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9335 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9490 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9647 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9647 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9647 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9647 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:51.9904 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.0061 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.0061 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.0217 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.0217 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.0373 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.2772 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.2927 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.2927 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3084 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3084 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3240 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3397 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3397 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3553 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3553 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3709 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3709 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.3865 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6308 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6464 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6464 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6620 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6620 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6832 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6832 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6988 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.6988 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.7144 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.7144 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.7301 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.7301 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:52.9885 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0001 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0001 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0158 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0158 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0314 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0314 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0470 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0470 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0626 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0783 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0783 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.0939 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3405 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3405 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3561 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3718 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3718 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3874 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.3874 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.4031 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.4031 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.4187 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.4187 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.4343 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.4500 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.6892 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.7048 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.7048 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
2017-10-26 14:42:53.7245 WS.EKA.Portal.Filters.ExceptionAndLogFilter.OnException Error Unexpected character encountered while parsing value: ´í. Path '', line 0, position 0.
